Date,Open,High,Low,Close,Adj Close,Volume,Day,Month,Quarter,Year
02-Sep-21,1677.349976,1694.300049,1662.650024,1689.099976,1595.605835,6830050,2,9,3,2021
03-Sep-21,1696.050049,1705.949951,1684.400024,1700.650024,1606.516602,5339139,3,9,3,2021
06-Sep-21,1705.150024,1732,1699.349976,1730.400024,1634.619873,4876026,6,9,3,2021
07-Sep-21,1730,1734.900024,1704,1706.650024,1612.184448,3520341,7,9,3,2021
08-Sep-21,1700.849976,1700.849976,1682.949951,1693.25,1599.526123,4584896,8,9,3,2021
09-Sep-21,1685.900024,1694.900024,1682.150024,1691.599976,1597.967407,3331674,9,9,3,2021
13-Sep-21,1683,1701.5,1675.199951,1691.900024,1598.250977,4662374,13,9,3,2021
14-Sep-21,1695.949951,1695.949951,1678.599976,1686.150024,1592.819214,4945167,14,9,3,2021
15-Sep-21,1693.25,1715.099976,1690.199951,1711.449951,1616.71875,4062344,15,9,3,2021
16-Sep-21,1715.199951,1719.25,1691.449951,1702.25,1608.028076,3246568,16,9,3,2021
17-Sep-21,1697,1718,1684.449951,1691.300049,1597.684204,7454864,17,9,3,2021
20-Sep-21,1685,1707.699951,1677.949951,1687.849976,1594.425171,5660743,20,9,3,2021
21-Sep-21,1700,1726.75,1684.650024,1718.449951,1623.331299,4672222,21,9,3,2021
22-Sep-21,1717,1738.900024,1713.050049,1716.900024,1621.867188,4553892,22,9,3,2021
23-Sep-21,1732,1745,1721.099976,1742.550049,1646.097412,3826090,23,9,3,2021
24-Sep-21,1758,1788,1752.449951,1763.849976,1666.218384,8280446,24,9,3,2021
27-Sep-21,1768.75,1769,1718.099976,1721.150024,1625.881958,5045337,27,9,3,2021
28-Sep-21,1710,1710,1675,1687.099976,1593.716553,6557197,28,9,3,2021
29-Sep-21,1659.25,1701.400024,1655,1692.25,1598.581543,7792548,29,9,3,2021
30-Sep-21,1703,1703,1670.099976,1675.199951,1582.47522,6914031,30,9,3,2021
01-Oct-21,1665.099976,1678.949951,1661.25,1665.150024,1572.981445,5733906,1,10,4,2021
04-Oct-21,1672.5,1688,1665.400024,1678.75,1585.828735,2947154,4,10,4,2021
05-Oct-21,1671,1702.949951,1663,1692.800049,1599.101196,4373310,5,10,4,2021
06-Oct-21,1702.099976,1709,1670,1673.550049,1580.916748,4271698,6,10,4,2021
07-Oct-21,1687,1704.199951,1676.650024,1691,1597.400757,5476108,7,10,4,2021
08-Oct-21,1705.25,1731.5,1698.400024,1723.849976,1628.432373,4738376,8,10,4,2021
11-Oct-21,1682,1730,1663.699951,1690.949951,1597.353394,8840633,11,10,4,2021
12-Oct-21,1677,1689,1662,1685.150024,1591.874634,7439300,12,10,4,2021
13-Oct-21,1695.949951,1713.650024,1680.050049,1709.199951,1614.593262,7104171,13,10,4,2021
14-Oct-21,1754,1783.599976,1698.199951,1715.75,1620.780762,19655776,14,10,4,2021
18-Oct-21,1740,1799,1740,1792.150024,1692.951904,13438109,18,10,4,2021
19-Oct-21,1814,1834.5,1782.300049,1822.150024,1721.291382,10324260,19,10,4,2021
20-Oct-21,1829.400024,1848,1794.050049,1802.349976,1702.58728,5876115,20,10,4,2021
21-Oct-21,1814,1814,1746.849976,1753.650024,1656.583008,8779629,21,10,4,2021
22-Oct-21,1749.900024,1763.199951,1707,1719.800049,1624.606689,7369809,22,10,4,2021
25-Oct-21,1722.050049,1729.75,1687.199951,1707.550049,1613.03479,5905209,25,10,4,2021
26-Oct-21,1710.050049,1726.599976,1695.900024,1703.699951,1623.660767,5871709,26,10,4,2021
27-Oct-21,1709.099976,1734.150024,1701.150024,1728.949951,1647.724609,5090259,27,10,4,2021
28-Oct-21,1719.349976,1724.75,1692.050049,1703.900024,1623.851563,5329972,28,10,4,2021
29-Oct-21,1699,1712.599976,1661.050049,1667.75,1589.399902,5875091,29,10,4,2021
01-Nov-21,1677.5,1707.199951,1676,1700.050049,1620.182373,3636806,1,11,4,2021
02-Nov-21,1695,1706.449951,1686.349976,1697.900024,1618.133423,3471772,2,11,4,2021
03-Nov-21,1709,1717.449951,1699,1702.5,1622.517212,3530713,3,11,4,2021
04-Nov-21,1715,1717,1705,1708.699951,1628.425903,483407,4,11,4,2021
08-Nov-21,1730,1741,1703,1737.5,1655.873047,5245903,8,11,4,2021
09-Nov-21,1734.75,1750,1726,1742.5,1660.638062,4016134,9,11,4,2021
10-Nov-21,1726,1750.949951,1721.949951,1740.150024,1658.398438,4780368,10,11,4,2021
11-Nov-21,1732.949951,1739.75,1709,1733.300049,1651.870361,4731349,11,11,4,2021
12-Nov-21,1743,1782.849976,1738.050049,1780.199951,1696.566895,5069009,12,11,4,2021
15-Nov-21,1782.099976,1800,1775.5,1787.150024,1703.190552,4354074,15,11,4,2021
16-Nov-21,1790,1808.949951,1777,1792.300049,1708.098511,6034233,16,11,4,2021
17-Nov-21,1792.550049,1802,1780.699951,1787.449951,1703.476318,4732492,17,11,4,2021
18-Nov-21,1781.599976,1789.449951,1759,1779.400024,1695.804565,4326924,18,11,4,2021
22-Nov-21,1784,1785.400024,1751.150024,1759.400024,1676.744141,6621839,22,11,4,2021
23-Nov-21,1735.099976,1747.25,1710,1736.900024,1655.301147,8436160,23,11,4,2021
24-Nov-21,1740,1740.5,1688,1696,1616.322632,7333061,24,11,4,2021
25-Nov-21,1700,1726.199951,1696.949951,1722.400024,1641.482422,4476260,25,11,4,2021
26-Nov-21,1702.550049,1718.349976,1684,1691.650024,1612.17688,4494181,26,11,4,2021
29-Nov-21,1691,1712,1669.150024,1696.349976,1616.656128,3942776,29,11,4,2021
30-Nov-21,1704.550049,1729.900024,1700.050049,1712.650024,1632.190308,14808963,30,11,4,2021
01-Dec-21,1715,1741.900024,1713,1714.900024,1634.334717,5193264,1,12,4,2021
02-Dec-21,1715,1750.5,1711.349976,1748.25,1666.11792,5559574,2,12,4,2021
03-Dec-21,1771.099976,1786.650024,1732.550049,1735.550049,1654.014526,6754012,3,12,4,2021
06-Dec-21,1730,1733.949951,1691.5,1695.300049,1615.655518,3991449,6,12,4,2021
07-Dec-21,1701.099976,1724.900024,1694,1711.650024,1631.237427,4202122,7,12,4,2021
08-Dec-21,1733,1759.800049,1732.599976,1753.349976,1670.978271,3029169,8,12,4,2021
09-Dec-21,1759,1769.400024,1742,1763.449951,1680.60376,2082171,9,12,4,2021
10-Dec-21,1760,1763.75,1746,1759.25,1676.601074,1823469,10,12,4,2021
13-Dec-21,1767.050049,1771.349976,1738.800049,1744.650024,1662.687012,4040584,13,12,4,2021
14-Dec-21,1730.900024,1763,1710.349976,1752.150024,1669.834595,4768144,14,12,4,2021
15-Dec-21,1745,1747.949951,1721.199951,1734.199951,1652.727905,3053149,15,12,4,2021
16-Dec-21,1762.650024,1777.599976,1758,1771.599976,1688.370972,4481031,16,12,4,2021
17-Dec-21,1820,1842,1806.75,1820.849976,1735.307129,18887243,17,12,4,2021
20-Dec-21,1801.699951,1829.650024,1787.300049,1798.900024,1714.388428,5773891,20,12,4,2021
21-Dec-21,1801,1838,1801,1811.599976,1726.491699,5353584,21,12,4,2021
22-Dec-21,1825,1829.150024,1812.349976,1824.699951,1738.976196,4156428,22,12,4,2021
23-Dec-21,1831.25,1861.599976,1827,1857.599976,1770.330566,4112933,23,12,4,2021
24-Dec-21,1872.949951,1875.75,1854,1863.5,1775.953491,3780347,24,12,4,2021
27-Dec-21,1860,1874.5,1845.050049,1866.150024,1778.478882,2647733,27,12,4,2021
28-Dec-21,1880.699951,1895.900024,1878.400024,1888,1799.30249,3340933,28,12,4,2021
29-Dec-21,1883.5,1893.800049,1876.400024,1885.550049,1796.967529,3236635,29,12,4,2021
30-Dec-21,1884.5,1909.800049,1874.349976,1892.849976,1803.924683,4584738,30,12,4,2021
31-Dec-21,1890,1898.349976,1871.650024,1887.75,1799.064331,4619420,31,12,4,2021
03-Jan-22,1887.75,1914.050049,1887.75,1898.449951,1809.261597,3329616,3,1,1,2022
04-Jan-22,1898.449951,1906.650024,1878,1899.150024,1809.928711,3921999,4,1,1,2022
05-Jan-22,1900,1902.900024,1840,1844.650024,1757.989136,6995719,5,1,1,2022
06-Jan-22,1828,1828,1800,1817.800049,1732.400513,6449205,6,1,1,2022
07-Jan-22,1815.449951,1836,1806.800049,1814.300049,1729.064941,4834389,7,1,1,2022
10-Jan-22,1815,1869.900024,1813,1850.75,1763.802368,7857560,10,1,1,2022
11-Jan-22,1855,1870,1850.150024,1855.599976,1768.424683,5142287,11,1,1,2022
12-Jan-22,1868.900024,1889,1860,1877.449951,1789.248169,5362535,12,1,1,2022
13-Jan-22,1905,1912.5,1866.349976,1896.800049,1807.689087,14277630,13,1,1,2022
14-Jan-22,1882,1933,1881,1929.349976,1838.709839,7688506,14,1,1,2022
17-Jan-22,1938.550049,1953.900024,1930.5,1939.5,1848.383057,5262464,17,1,1,2022
18-Jan-22,1922.099976,1945,1911.449951,1920.75,1830.513916,3690315,18,1,1,2022
19-Jan-22,1916,1916,1862.849976,1867.050049,1779.336914,5747770,19,1,1,2022
20-Jan-22,1844,1848,1815.5,1823.699951,1738.023315,5533463,20,1,1,2022
21-Jan-22,1795,1808,1776,1785.699951,1701.808472,8252758,21,1,1,2022
24-Jan-22,1765,1768.650024,1728,1736.800049,1655.205933,7116712,24,1,1,2022
25-Jan-22,1726.599976,1740,1700.5,1722.150024,1641.244019,9137653,25,1,1,2022
27-Jan-22,1702,1709.699951,1665,1678.599976,1599.73999,11231734,27,1,1,2022
28-Jan-22,1681,1727.550049,1679.5,1686.199951,1606.983032,10998502,28,1,1,2022
31-Jan-22,1718,1749.5,1715.349976,1736.199951,1654.633911,8788872,31,1,1,2022
01-Feb-22,1766.099976,1780,1734.699951,1772.050049,1688.799927,5119935,1,2,1,2022
02-Feb-22,1789,1792.800049,1772,1787.099976,1703.1427,4253717,2,2,1,2022
03-Feb-22,1779,1779,1734,1738.550049,1656.873657,3832922,3,2,1,2022
04-Feb-22,1732,1753.949951,1710.150024,1741.099976,1659.303833,4700077,4,2,1,2022
07-Feb-22,1722.199951,1732,1695.400024,1715,1634.429932,4310209,7,2,1,2022
08-Feb-22,1710,1725,1696,1717.300049,1636.621948,6053401,8,2,1,2022
09-Feb-22,1735,1743,1725,1737.300049,1655.682373,3867244,9,2,1,2022
10-Feb-22,1755.650024,1773.900024,1748.75,1769.599976,1686.464844,4334630,10,2,1,2022
11-Feb-22,1740,1745.949951,1713,1721.349976,1640.481567,7551371,11,2,1,2022
14-Feb-22,1690,1718.550049,1678.25,1682.199951,1603.170898,7459637,14,2,1,2022
15-Feb-22,1699,1746.75,1690.449951,1738.25,1656.587646,4669915,15,2,1,2022
16-Feb-22,1738.25,1755.449951,1726.849976,1733.300049,1651.870361,5350642,16,2,1,2022
17-Feb-22,1744,1749,1720.300049,1724.800049,1643.769653,3937950,17,2,1,2022
18-Feb-22,1710,1722.5,1703.5,1706.949951,1626.758057,5602215,18,2,1,2022
21-Feb-22,1701,1737.300049,1691.5,1730.699951,1649.392456,5120890,21,2,1,2022
22-Feb-22,1699.900024,1751,1691.050049,1734.349976,1652.870972,8878515,22,2,1,2022
23-Feb-22,1750,1758.25,1733.400024,1742.849976,1660.97168,5478811,23,2,1,2022
24-Feb-22,1690.099976,1714.949951,1670.5,1678.150024,1599.311157,13592379,24,2,1,2022
25-Feb-22,1715,1728.150024,1677,1694.599976,1614.988403,9737281,25,2,1,2022
28-Feb-22,1682.199951,1728.050049,1665,1715.599976,1635.001709,15076542,28,2,1,2022
02-Mar-22,1710,1714.400024,1691,1702.800049,1622.803223,6771489,2,3,1,2022
03-Mar-22,1720.199951,1733.900024,1705.550049,1720.849976,1640.005127,7344147,3,3,1,2022
04-Mar-22,1695.25,1736,1681,1723.300049,1642.340088,9074499,4,3,1,2022
07-Mar-22,1697,1751,1696,1739.849976,1658.112427,9742588,7,3,1,2022
08-Mar-22,1718.449951,1800,1718.449951,1778.199951,1694.660889,10984500,8,3,1,2022
09-Mar-22,1791,1831.599976,1791,1813.349976,1728.159424,10193515,9,3,1,2022
10-Mar-22,1844.75,1844.75,1810.199951,1825.900024,1740.119995,6547182,10,3,1,2022
11-Mar-22,1814,1831.400024,1811,1822,1736.403198,4758657,11,3,1,2022
14-Mar-22,1831.550049,1895,1831.550049,1890.699951,1801.87561,10289724,14,3,1,2022
15-Mar-22,1888.349976,1888.349976,1830,1839.300049,1752.890503,7140443,15,3,1,2022
16-Mar-22,1865,1893.949951,1849,1889.400024,1800.636719,5233979,16,3,1,2022
17-Mar-22,1923.300049,1923.300049,1833.050049,1854.599976,1767.47168,17731459,17,3,1,2022
21-Mar-22,1861,1886.900024,1841.099976,1853.050049,1765.994507,8362085,21,3,1,2022
22-Mar-22,1850,1890,1839,1887.400024,1798.730835,5709382,22,3,1,2022
23-Mar-22,1897,1900,1857,1872.400024,1784.435425,6192824,23,3,1,2022
24-Mar-22,1856.150024,1894.599976,1856.150024,1886.699951,1798.063599,3784303,24,3,1,2022
25-Mar-22,1892,1894,1858,1876.550049,1788.390503,3438588,25,3,1,2022
28-Mar-22,1866,1880.900024,1852.650024,1873.900024,1785.864868,4008555,28,3,1,2022
29-Mar-22,1873.900024,1889.400024,1860.550049,1886,1797.396606,3917785,29,3,1,2022
30-Mar-22,1910,1919,1895,1903.949951,1814.503174,7795839,30,3,1,2022
31-Mar-22,1900,1913,1894.199951,1906.849976,1817.266968,5399145,31,3,1,2022
01-Apr-22,1886.849976,1910.300049,1878.300049,1903.550049,1814.121948,6171518,1,4,2,2022
04-Apr-22,1889.75,1893,1873,1882.949951,1794.489746,7364074,4,4,2,2022
05-Apr-22,1883.800049,1889.599976,1857.150024,1861.099976,1773.66626,5472024,5,4,2,2022
06-Apr-22,1855,1857.5,1822.150024,1828.849976,1742.931396,5407453,6,4,2,2022
07-Apr-22,1821.050049,1828.150024,1807.550049,1811,1725.920044,5797544,7,4,2,2022
08-Apr-22,1823,1838,1808,1814.599976,1729.350952,5131446,8,4,2,2022
11-Apr-22,1814,1814,1762.550049,1766.550049,1683.55835,8248407,11,4,2,2022
12-Apr-22,1757.5,1757.5,1727.75,1742.449951,1660.590332,6456184,12,4,2,2022
13-Apr-22,1754.949951,1757.5,1732,1748.550049,1666.403809,6257693,13,4,2,2022
18-Apr-22,1605.5,1650,1590,1621.400024,1545.227173,30523965,18,4,2,2022
19-Apr-22,1636.650024,1636.650024,1550,1562,1488.61792,17044923,19,4,2,2022
20-Apr-22,1575,1596.300049,1563,1587.699951,1513.110352,10678747,20,4,2,2022
21-Apr-22,1595,1627.199951,1589.25,1618.800049,1542.749512,7766514,21,4,2,2022
22-Apr-22,1604.349976,1610.699951,1582.400024,1585.449951,1510.966187,8134245,22,4,2,2022
25-Apr-22,1572.800049,1572.800049,1554.099976,1561.099976,1487.76001,7000570,25,4,2,2022
26-Apr-22,1577.199951,1592,1566.550049,1581,1506.72522,5345435,26,4,2,2022
27-Apr-22,1572.75,1572.75,1550.349976,1552.800049,1479.850098,8819356,27,4,2,2022
28-Apr-22,1570,1601.800049,1557.449951,1582.599976,1508.25,9245177,28,4,2,2022
29-Apr-22,1590,1597.300049,1560.800049,1567.550049,1493.907227,9831395,29,4,2,2022
02-May-22,1550.900024,1552.75,1531,1541,1468.604248,7072627,2,5,2,2022
04-May-22,1547.25,1570,1530.150024,1535.550049,1463.410522,6220959,4,5,2,2022
05-May-22,1560.050049,1589.400024,1557.449951,1585.150024,1510.680298,6144870,5,5,2,2022
06-May-22,1550,1561.849976,1535.050049,1542.849976,1470.367432,6171472,6,5,2,2022
09-May-22,1540,1586.800049,1522.150024,1570.349976,1496.575562,6832202,9,5,2,2022
10-May-22,1558,1569.150024,1546.050049,1553,1480.040771,6212545,10,5,2,2022
11-May-22,1549.949951,1549.949951,1511.599976,1526.75,1455.023926,7846080,11,5,2,2022
12-May-22,1514,1527.5,1504.300049,1508.800049,1437.917236,7034979,12,5,2,2022
13-May-22,1519.300049,1529.25,1498.099976,1504.400024,1433.723999,6723761,13,5,2,2022
16-May-22,1510,1511.849976,1478.650024,1489.099976,1419.1427,6145331,16,5,2,2022
17-May-22,1494.900024,1525,1480.900024,1518.449951,1447.11377,6516378,17,5,2,2022
18-May-22,1522,1549.699951,1505.300049,1509.199951,1438.29834,6594126,18,5,2,2022
19-May-22,1481,1484.699951,1417.650024,1427.150024,1360.103027,16561140,19,5,2,2022
20-May-22,1453,1466.75,1446.699951,1455.150024,1386.787598,10488908,20,5,2,2022
23-May-22,1455.099976,1488,1450.050049,1468.400024,1399.415283,5887569,23,5,2,2022
24-May-22,1468.599976,1469.550049,1435.25,1441,1373.30249,5693167,24,5,2,2022
25-May-22,1435,1442.5,1399.25,1410.449951,1344.187622,9630092,25,5,2,2022
26-May-22,1418,1430,1407.050049,1423.949951,1357.053223,13040065,26,5,2,2022
27-May-22,1443.949951,1467,1437.400024,1461.349976,1392.696289,8284860,27,5,2,2022
30-May-22,1487,1530,1485,1526.800049,1455.071533,10904213,30,5,2,2022
31-May-22,1510.699951,1518,1488.150024,1503.599976,1448.137207,16033857,31,5,2,2022
01-Jun-22,1513,1514.75,1472.099976,1478.550049,1424.01123,8738508,1,6,2,2022
02-Jun-22,1484,1513.849976,1475.599976,1508,1452.374878,7205840,2,6,2,2022
03-Jun-22,1524.900024,1555,1518,1521.699951,1465.569458,9395707,3,6,2,2022
06-Jun-22,1516,1536.599976,1493,1530.050049,1473.611572,6624883,6,6,2,2022
07-Jun-22,1519.849976,1519.849976,1502.599976,1506.699951,1451.122803,4904592,7,6,2,2022
08-Jun-22,1520.199951,1520.199951,1492,1500,1444.669922,4697608,8,6,2,2022
09-Jun-22,1485,1516.949951,1481.5,1515,1459.116699,4361061,9,6,2,2022
10-Jun-22,1486.099976,1493.949951,1473.599976,1476.800049,1422.325806,6516436,10,6,2,2022
13-Jun-22,1443.599976,1443.599976,1411.699951,1424.5,1371.954956,6987685,13,6,2,2022
14-Jun-22,1410,1448.900024,1403.150024,1440.550049,1387.412842,6090247,14,6,2,2022
15-Jun-22,1440.199951,1446.400024,1418.849976,1422.199951,1369.739624,4651958,15,6,2,2022
16-Jun-22,1438,1443.75,1392,1397.199951,1345.661865,6641772,16,6,2,2022
17-Jun-22,1391.050049,1396.949951,1367.150024,1387.300049,1336.127197,9692047,17,6,2,2022
20-Jun-22,1390.050049,1422.349976,1382,1414.150024,1361.986694,4595194,20,6,2,2022
21-Jun-22,1424,1456,1422.75,1449.900024,1396.417969,6270787,21,6,2,2022
22-Jun-22,1436.050049,1459.599976,1435,1437.25,1384.234619,6253366,22,6,2,2022
23-Jun-22,1439.800049,1458,1433,1452.449951,1398.873779,6254281,23,6,2,2022
24-Jun-22,1458,1467.5,1428.900024,1441.099976,1387.942627,6114340,24,6,2,2022
27-Jun-22,1468.050049,1484,1465.150024,1474.599976,1420.206787,4511097,27,6,2,2022
28-Jun-22,1469,1488.25,1453,1480.150024,1425.552124,4412178,28,6,2,2022
29-Jun-22,1464.699951,1477,1457,1463.25,1409.275513,5060038,29,6,2,2022
30-Jun-22,1465.050049,1482,1455,1461.900024,1407.97522,9165177,30,6,2,2022
01-Jul-22,1454,1485,1442.349976,1479.400024,1424.829956,4651635,1,7,3,2022
04-Jul-22,1480.25,1492.25,1462,1488,1433.112549,4800224,4,7,3,2022
05-Jul-22,1498.800049,1509.949951,1472,1475.949951,1421.506958,7379669,5,7,3,2022
06-Jul-22,1482.199951,1500,1470,1491.650024,1436.628052,5209162,6,7,3,2022
07-Jul-22,1503.050049,1513.949951,1495.699951,1498.699951,1443.417847,3323472,7,7,3,2022
08-Jul-22,1515,1516.949951,1499.949951,1514.449951,1458.586914,3652582,8,7,3,2022
11-Jul-22,1495,1499.900024,1466.400024,1473.150024,1418.810303,4702638,11,7,3,2022
12-Jul-22,1461.800049,1468.599976,1436,1438.599976,1385.534668,4710356,12,7,3,2022
13-Jul-22,1450,1460,1438.599976,1444.449951,1391.169067,5264025,13,7,3,2022
14-Jul-22,1451,1452.949951,1414,1428.849976,1376.144287,6157606,14,7,3,2022
15-Jul-22,1446,1446,1410.650024,1430.349976,1377.589111,5620018,15,7,3,2022
18-Jul-22,1450,1493.599976,1448.050049,1489.900024,1434.942505,5835171,18,7,3,2022
19-Jul-22,1471.550049,1486.849976,1470.099976,1484.150024,1429.404663,3418540,19,7,3,2022
20-Jul-22,1501.25,1525.800049,1500,1515.300049,1459.405518,5079392,20,7,3,2022
21-Jul-22,1517,1535.449951,1503.099976,1532.900024,1476.356445,5008061,21,7,3,2022
22-Jul-22,1534,1540,1492.150024,1506.300049,1450.737671,7020642,22,7,3,2022
25-Jul-22,1480.099976,1517.150024,1480.099976,1503.599976,1448.137207,7859626,25,7,3,2022
26-Jul-22,1496.650024,1496.650024,1445,1451.150024,1397.621826,7268273,26,7,3,2022
27-Jul-22,1451,1473,1445,1471.050049,1416.787842,4517285,27,7,3,2022
28-Jul-22,1496.400024,1524.449951,1489.849976,1517.400024,1461.428101,6636841,28,7,3,2022
29-Jul-22,1532.800049,1555.699951,1528,1549.699951,1492.536621,7009465,29,7,3,2022
01-Aug-22,1564,1564,1537.900024,1551.050049,1493.836914,2983249,1,8,3,2022
02-Aug-22,1546.550049,1547,1528.349976,1543.599976,1486.661621,4374635,2,8,3,2022
03-Aug-22,1549,1570,1539.900024,1566.099976,1508.331787,6011955,3,8,3,2022
04-Aug-22,1587.5,1603.849976,1574.949951,1599.900024,1540.884888,7402209,4,8,3,2022
05-Aug-22,1608.400024,1625.699951,1602.300049,1616.650024,1557.017212,5361971,5,8,3,2022
08-Aug-22,1617,1622,1596,1619.400024,1559.665649,3763409,8,8,3,2022
10-Aug-22,1621.199951,1621.199951,1588.099976,1602.449951,1543.340942,4423829,10,8,3,2022
11-Aug-22,1630,1631.349976,1616,1619.949951,1560.195313,3462090,11,8,3,2022
12-Aug-22,1613.300049,1614,1590.150024,1594.099976,1535.298828,3562286,12,8,3,2022
16-Aug-22,1609,1609,1591.099976,1596.449951,1537.562256,3004430,16,8,3,2022
17-Aug-22,1596.449951,1612,1585,1606.25,1547.000732,4067324,17,8,3,2022
18-Aug-22,1594.099976,1598.199951,1574,1582.949951,1524.560181,4635706,18,8,3,2022
19-Aug-22,1585.300049,1604.900024,1585.099976,1597.099976,1538.188232,4739884,19,8,3,2022
22-Aug-22,1586,1599,1574,1575.650024,1517.529419,3950555,22,8,3,2022
23-Aug-22,1548,1554.5,1533,1542.400024,1485.505981,5551574,23,8,3,2022
24-Aug-22,1535,1546,1531,1537.5,1480.786621,2888426,24,8,3,2022
25-Aug-22,1548,1548.699951,1513.75,1518.150024,1462.150513,4331088,25,8,3,2022
